Player,Nation,Pos,SoT%,Squad,Comp,Age,MP,G/90,G/Sh,G/SoT,PKGoals,PKAttempted,Goals,Pass,PassCompleted,PassComp%,PasShoCmp%,PasMedCmp%,PasLonCmp%,Assist,Cross,CrossCompleted,CrossComp%,Interception ,Tackle_Won,Tackle,Tackle_Won%,SucDribble,Dribble,DribbleComp%,DribblePast%,YCards,RCards,Fls,Fld,OGoals,AerWon,AerLost,AerWon%,AerLost%,PasswHead,PasswHead%,PKwon,Blocks,BlkSh,BlkShSv,but_par_tir,but_par_tir_cadre,but_par_90min,tete_reussi,passe_avec_tete,pass_short_comp,pass_medium_comp,pass_long_comp,Dribbles_reussis,Dribles_passes,BlockPasse,BlockTir,Block,fautes,tacles_gagnes,carton_rouge,carton_jaune,Tir,Tete,Passe,Dribbles,Tacle,Note Finale,classement_equipe
Amath,SEN,FWMF,36.4,Mallorca,La Liga,25.0,19,0.0,0.0,0.0,0,0,0,211,166,78.67,86.0,71.2,86.7,1,7,1,14.29,1.33,13,26,50.0,16,30,53.33,5.77,5,0,20,21,0,3,17,15.2,0,10,4.74,0.0,1.84,0.2,0.0,34,34,33,10,58,74,42,93,66,62,98,85,74,67,79,94,90,27,28,57,52,67,41.0,5
Steffen-Tigges,GER,FWMF,75.0,Dortmund,Bundesliga,23.0,9,2.5,0.75,1.0,0,0,3,45,25,55.56,50.0,63.6,66.7,0,2,0,0.0,5.83,2,5,40.0,0,2,0.0,83.5,0,0,1,1,0,8,9,47.07,1,2,4.44,0.0,5.0,0.83,0.0,99,100,99,77,55,5,21,77,8,95,98,98,64,18,35,94,36,65,43,22,33,30,41.0,5
Suk-Hyun-jun,KOR,FWMF,25.0,Troyes,Ligue 1,30.0,9,0.0,0.0,0.0,0,0,0,41,32,78.05,75.0,90.0,100.0,0,1,1,100.0,0.0,0,0,,4,6,66.67,39.17,0,0,7,4,0,10,7,58.8,0,0,0.0,0.0,1.18,0.0,0.0,34,34,33,92,12,27,91,100,89,90,98,49,46,39,18,94,36,22,34,47,58,30,40.0,5
Tiago-Ribeiro,POR,FW,0.0,Monaco,Ligue 1,20.0,1,0.0,0.0,0.0,0,0,0,0,0,,100.0,100.0,0.0,0,0,0,,0.0,0,0,,0,0,,,0,0,0,0,0,0,0,,0,0,,0.0,0.0,0.0,0.0,34,34,33,100,100,100,100,15,100,100,98,49,28,11,18,94,36,17,52,37,52,21,40.0,6
Alexis-Flips,FRA,FWMF,50.0,Reims,Ligue 1,22.0,25,0.17,0.06,0.11,1,1,2,501,310,61.88,85.6,69.7,33.8,4,49,7,14.29,2.14,25,41,60.98,14,26,53.85,4.92,2,0,19,12,0,10,26,27.69,0,11,2.2,0.0,2.31,0.0,0.0,43,36,46,27,27,72,37,20,67,57,98,49,74,66,96,94,70,38,25,39,57,75,40.0,4
Ismaël-Gharbi,TUN,FW,0.0,Paris S-G,Ligue 1,18.0,1,0.0,0.0,0.0,0,0,0,0,0,,100.0,100.0,0.0,0,0,0,,0.0,0,0,,0,0,,,0,0,0,0,0,0,0,,0,0,,0.0,0.0,0.0,0.0,34,34,33,100,100,100,100,15,100,100,98,49,28,11,18,94,36,17,52,37,52,21,40.0,7
Alejandro-Asensio,ESP,FW,0.0,Rayo Vallecano,La Liga,21.0,2,0.0,0.0,0.0,0,0,0,11,9,81.82,75.0,100.0,100.0,0,1,1,100.0,0.0,0,0,,0,0,,,0,0,0,0,0,1,0,100.0,0,1,9.09,0.0,0.0,0.0,0.0,34,34,33,100,85,27,100,100,100,100,98,49,29,11,18,94,36,18,49,40,53,21,40.0,6
Martin-Braithwaite,DEN,FW,42.9,Barcelona,La Liga,30.0,4,0.77,0.29,0.67,0,0,2,57,46,80.7,90.6,75.0,50.0,1,1,0,0.0,1.15,1,1,100.0,3,5,60.0,23.0,0,0,5,2,0,3,6,33.24,0,2,3.51,0.0,1.54,0.0,0.0,97,96,95,38,43,88,55,45,79,85,98,49,43,33,27,94,36,54,23,36,46,27,40.0,7
Jesper-Lindstrøm,DEN,FWMF,32.7,Eint Frankfurt,Bundesliga,22.0,29,0.23,0.09,0.28,0,0,5,606,422,69.64,80.3,69.7,50.0,4,48,5,10.42,1.64,21,31,67.74,33,72,45.83,2.46,0,0,26,15,0,10,51,16.25,0,24,3.96,0.0,1.73,0.0,0.0,55,56,55,11,49,48,37,45,40,27,98,49,77,77,93,94,36,54,30,43,33,74,40.0,5
Leon-Bailey,JAM,FWMF,38.1,Aston Villa,Premier League,24.0,18,0.12,0.05,0.13,0,0,1,223,148,66.37,85.5,70.3,44.4,2,21,3,14.29,0.82,12,19,63.16,14,23,60.87,7.65,3,0,13,12,0,9,16,36.05,0,5,2.24,0.0,1.53,0.24,0.0,39,37,39,49,28,72,38,30,80,68,98,88,71,52,77,94,81,31,31,37,59,61,40.0,4
Branimir-Hrgota,SWE,FW,33.3,Greuther Fürth,Bundesliga,29.0,34,0.29,0.07,0.2,5,5,9,747,534,71.49,77.8,74.9,64.8,5,44,5,11.36,1.36,26,47,55.32,46,96,47.92,1.66,4,0,68,74,0,24,95,20.26,0,27,3.61,0.0,1.13,0.13,0.0,46,45,63,15,44,36,53,71,45,11,98,74,79,99,96,94,87,51,30,53,28,94,40.0,2
Julen-Lobete,ESP,FWMF,20.0,Real Sociedad,La Liga,21.0,13,0.63,0.2,1.0,0,0,2,58,44,75.86,80.6,64.3,100.0,0,0,0,,0.94,3,4,75.0,3,11,27.27,11.36,0,0,8,13,0,4,9,30.79,0,1,1.72,0.0,1.88,0.31,0.0,90,100,92,35,20,50,23,100,11,76,98,92,67,41,42,94,36,67,20,41,31,38,40.0,6
Wahidullah-Faghir,DEN,FW,16.7,Stuttgart,Bundesliga,18.0,6,0.71,0.17,1.0,0,0,1,32,20,62.5,84.2,50.0,0.0,0,0,0,,0.71,0,1,0.0,3,5,60.0,57.2,0,0,0,3,0,4,4,50.0,0,1,3.12,0.0,0.71,0.0,0.0,84,100,95,85,39,65,11,15,79,92,98,49,37,11,18,94,36,56,37,18,51,24,40.0,5
Jean-Pierre-Nsame,CMR,FW,0.0,Venezia,Serie A,29.0,11,0.0,0.0,0.0,0,0,0,68,39,57.35,57.9,62.5,50.0,1,1,0,0.0,0.74,1,1,100.0,2,2,100.0,37.0,0,0,6,3,0,20,14,58.81,0,5,7.35,0.37,0.0,0.0,0.0,34,34,33,92,78,5,20,45,100,89,98,49,37,37,27,94,36,23,58,16,65,33,40.0,4
Nicolò-Zaniolo,ITA,FW,28.6,Roma,Serie A,22.0,28,0.09,0.03,0.1,0,0,2,554,394,71.12,83.5,75.7,58.2,1,29,2,6.9,0.91,12,27,44.44,51,108,47.22,2.45,12,2,57,69,0,16,31,33.95,0,11,1.99,0.14,0.73,0.0,0.0,36,35,36,43,24,63,57,61,43,27,98,49,60,98,77,100,100,34,32,58,34,91,40.0,3
Philippe-Koffi,FRA,FW,22.2,Reims,Ligue 1,20.0,10,0.24,0.11,0.5,0,0,1,79,50,63.29,76.2,47.4,57.1,0,4,0,0.0,0.71,2,5,40.0,5,8,62.5,17.88,1,0,8,15,0,8,13,38.0,0,3,3.8,0.0,0.95,0.24,0.0,63,91,56,54,47,30,9,59,83,83,98,88,54,41,35,94,55,47,34,22,55,38,40.0,5
Silvère-Ganvoula-M'Boussy,CGO,FW,40.0,Bochum,Bundesliga,25.0,9,0.0,0.0,0.0,0,0,0,60,34,56.67,72.7,53.8,60.0,0,0,0,,1.76,0,0,,2,3,66.67,39.33,0,0,2,1,0,20,6,76.97,0,7,11.67,0.0,0.0,0.0,0.0,34,34,33,97,91,21,12,65,89,91,98,49,35,23,18,94,36,22,61,21,58,28,40.0,8
Romain-Hamouma,FRA,FW,31.8,Saint-Étienne,Ligue 1,35.0,22,0.2,0.09,0.29,0,0,2,321,225,70.09,84.9,76.0,28.6,1,22,1,4.55,0.82,7,13,53.85,14,30,46.67,5.1,2,0,23,14,0,4,13,23.56,0,11,3.43,0.0,1.02,0.0,0.0,55,60,51,19,42,69,58,18,42,58,98,49,60,72,61,94,70,48,26,42,43,64,40.0,4
Michael-Olise,FRA,FWMF,52.6,Crystal Palace,Premier League,20.0,26,0.16,0.11,0.2,0,0,2,639,463,72.46,84.3,76.1,48.7,5,48,8,16.67,1.57,15,22,68.18,24,53,45.28,3.57,4,0,18,33,0,9,21,30.08,0,12,1.88,0.0,1.73,0.0,0.0,63,45,45,32,22,66,59,36,38,45,98,49,73,63,84,94,87,48,25,50,39,77,40.0,6
Cedric-Gondo,CIV,FW,45.0,Salernitana,Serie A,25.0,14,0.13,0.05,0.11,0,0,1,173,130,75.14,80.6,81.1,72.2,0,9,2,22.22,0.77,2,4,50.0,9,19,47.37,6.05,1,0,18,35,0,23,40,36.51,0,8,4.62,0.13,0.51,0.13,0.0,39,36,41,51,56,50,76,84,44,64,98,74,48,63,35,94,55,28,39,51,40,45,40.0,5
Tino-Kadewere,ZIM,FW,38.9,Lyon,Ligue 1,26.0,15,0.18,0.06,0.14,0,0,1,168,137,81.55,92.4,76.0,50.0,0,7,2,28.57,0.71,7,11,63.64,7,11,63.64,11.36,0,1,6,5,0,5,16,23.73,0,5,2.98,0.0,1.96,0.0,0.0,43,39,47,20,37,91,58,45,84,76,98,49,60,37,61,99,36,32,21,48,60,44,40.0,7
Divock-Origi,BEL,FW,50.0,Liverpool,Premier League,27.0,7,2.0,0.3,0.6,0,0,3,37,30,81.08,76.0,100.0,100.0,0,1,0,0.0,1.33,0,0,,1,3,33.33,44.33,0,0,3,2,0,3,5,37.52,0,0,0.0,0.0,1.33,0.0,0.0,97,95,99,53,12,29,100,100,18,91,98,49,46,28,18,94,36,60,20,47,34,27,40.0,7
Mamadou-Sylla,SEN,FW,0.0,Alavés,La Liga,28.0,13,0.0,0.0,0.0,0,0,0,69,39,56.52,60.6,62.5,44.4,0,7,1,14.29,0.45,3,4,75.0,5,8,62.5,14.25,1,0,9,8,0,15,10,60.04,0,9,13.04,0.0,0.0,0.0,0.0,34,34,33,93,94,6,20,30,83,79,98,49,39,44,42,94,55,24,67,13,58,42,40.0,3
Karim-Onisiwo,AUT,FW,29.2,Mainz 05,Bundesliga,30.0,31,0.19,0.08,0.26,0,0,5,575,357,62.09,70.8,63.8,49.0,8,56,6,10.71,1.07,12,24,50.0,45,107,42.06,1.96,0,0,44,34,0,72,127,36.18,0,39,6.78,0.0,1.41,0.08,0.0,51,53,49,49,74,16,22,36,30,18,98,61,79,94,77,94,36,51,62,25,24,75,40.0,4
Marin-Jakoli,CRO,FW,33.3,Angers,Ligue 1,25.0,10,0.0,0.0,0.0,0,0,0,76,55,72.37,82.9,73.7,72.7,0,5,1,20.0,0.8,4,4,100.0,3,6,50.0,26.67,0,0,6,2,0,4,3,57.14,0,3,3.95,0.0,0.0,0.0,0.0,34,34,33,91,49,61,50,85,57,87,98,49,36,37,48,94,36,22,47,44,48,36,40.0,3
Adam-Armstrong,ENG,FW,29.8,Southampton,Premier League,25.0,23,0.13,0.04,0.14,0,0,2,316,223,70.57,77.9,75.6,50.0,2,22,0,0.0,0.89,7,10,70.0,19,38,50.0,3.34,1,0,15,9,0,14,38,26.89,0,18,5.7,0.06,0.64,0.06,0.0,37,39,41,26,67,36,56,45,57,43,98,56,55,57,61,94,55,34,41,40,44,59,40.0,3
Raphael-Dias-Belloli,BRA,FWMF,24.7,Leeds United,Premier League,25.0,35,0.34,0.08,0.33,4,4,11,1279,816,63.8,82.0,69.6,37.7,3,90,9,10.0,2.28,25,54,46.3,59,149,39.6,1.45,7,0,49,52,0,25,37,40.31,0,25,1.95,0.03,1.82,0.06,0.0,51,69,69,61,23,56,36,22,25,8,98,56,81,96,96,94,96,63,42,38,16,96,40.0,3
Vedat-Muriqi,KVX,FW,30.6,Mallorca,La Liga,28.0,16,0.31,0.06,0.2,2,2,5,465,264,56.77,66.7,49.7,36.4,3,8,2,25.0,1.44,3,4,75.0,8,15,53.33,3.33,6,0,29,17,0,144,107,57.36,0,54,11.61,0.0,1.44,0.06,0.0,43,45,66,91,91,10,9,21,66,43,98,56,60,81,42,94,94,39,70,10,42,60,40.0,6
Lucas-Pérez,ESP,FW,35.7,Elche,La Liga,33.0,18,0.14,0.14,0.4,0,0,2,385,276,71.69,83.2,69.9,47.4,1,20,1,5.0,1.13,0,2,0.0,12,18,66.67,4.72,0,0,8,17,0,2,15,11.67,0,5,1.3,0.07,0.43,0.07,0.0,75,78,42,8,17,62,37,34,89,55,98,59,48,41,18,94,36,52,10,35,58,38,39.0,7
Ilija-Nestorovski,MKD,FW,20.0,Udinese,Serie A,32.0,7,0.48,0.2,1.0,0,0,1,66,45,68.18,67.7,76.0,100.0,0,3,1,33.33,2.38,1,2,50.0,0,1,0.0,48.0,1,0,3,7,0,4,10,28.53,0,6,9.09,0.0,2.38,0.48,0.0,90,100,84,29,85,11,58,100,8,91,98,97,59,28,27,94,55,56,35,35,31,31,39.0,6
Dennis-Praet,BEL,FWMF,28.0,Torino,Serie A,28.0,23,0.12,0.08,0.29,0,0,2,595,445,74.79,85.4,74.5,52.3,2,42,12,28.57,1.46,10,22,45.45,12,30,40.0,2.73,3,0,22,20,0,11,25,30.48,0,24,4.03,0.0,0.94,0.12,0.0,51,60,39,33,51,71,51,48,27,32,98,71,66,71,70,94,81,44,37,50,26,70,39.0,4
Casimir-Ninga,CHA,FW,11.1,Angers,Ligue 1,29.0,16,0.0,0.0,0.0,0,0,0,79,63,79.75,80.4,75.0,83.3,0,3,0,0.0,0.44,1,5,20.0,8,12,66.67,16.67,2,0,12,14,0,1,21,4.5,0,2,2.53,0.0,0.67,0.0,0.0,34,34,33,7,31,49,55,92,89,81,98,49,47,50,27,94,70,26,15,50,65,46,39.0,4
Marc-Albrighton,ENG,FWDF,25.0,Leicester City,Premier League,32.0,17,0.08,0.25,1.0,0,0,1,550,345,62.73,85.1,66.3,22.6,2,31,5,16.13,2.46,16,33,48.48,16,37,43.24,3.86,3,0,8,15,0,6,11,35.56,0,20,3.64,0.0,2.14,0.4,0.08,95,100,36,47,45,70,25,16,33,48,99,95,75,41,85,94,81,60,36,29,32,59,39.0,6
Andy-Delort,ALG,FW,35.7,Montpellier,Ligue 1,30.0,3,0.67,0.14,0.4,0,0,2,96,56,58.33,69.8,60.0,61.5,1,8,2,25.0,3.0,2,2,100.0,0,0,,,0,0,6,3,0,6,9,40.0,0,8,8.33,0.0,1.0,0.0,0.0,75,78,93,61,82,14,17,67,100,100,98,49,38,37,35,94,36,45,39,18,55,28,39.0,6
Ferrán-Torres,ESP,FW,34.6,Barcelona,La Liga,22.0,18,0.25,0.06,0.17,1,1,4,587,494,84.16,88.8,86.2,72.9,4,16,1,6.25,1.59,5,9,55.56,13,39,33.33,2.62,1,0,13,23,0,13,26,33.33,0,15,2.56,0.0,0.76,0.19,0.0,43,42,58,42,31,84,88,85,18,30,98,84,60,52,52,94,55,38,29,69,19,51,39.0,8
Reinier,BRA,FWMF,0.0,Dortmund,Bundesliga,20.0,13,0.0,0.0,0.0,0,0,0,82,66,80.49,92.7,81.5,50.0,0,1,0,0.0,1.67,4,7,57.14,3,3,100.0,55.67,0,0,3,2,0,0,6,0.0,0,2,2.44,0.0,1.11,0.0,0.0,34,34,33,7,30,91,77,45,100,92,98,49,50,28,48,94,36,24,13,51,69,37,39.0,6
Federico-Di-Francesco,ITA,FWMF,32.0,Empoli,Serie A,27.0,26,0.33,0.2,0.63,0,0,5,384,258,67.19,81.0,66.1,41.4,0,32,1,3.12,1.64,10,14,71.43,8,34,23.53,1.74,2,0,35,28,0,5,28,15.21,0,21,5.47,0.07,1.18,0.13,0.0,90,95,68,10,64,52,24,26,10,13,98,74,74,88,70,94,70,79,35,32,11,75,39.0,3
Burak-Yýlmaz,TUR,FW,36.2,Lille,Ligue 1,36.0,31,0.16,0.03,0.08,2,2,4,565,408,72.21,78.4,72.6,60.8,3,37,7,18.92,1.18,3,4,75.0,9,30,30.0,1.5,9,1,23,26,0,26,40,39.41,0,22,3.89,0.04,0.53,0.24,0.0,36,35,45,58,47,39,46,66,13,9,98,88,71,72,42,99,99,39,52,50,11,78,38.0,2
Manolo-Portanova,ITA,FWMF,41.4,Genoa,Serie A,21.0,24,0.07,0.03,0.08,0,0,1,339,192,56.64,71.3,57.3,31.0,0,18,0,0.0,0.88,28,55,50.91,22,45,48.89,4.38,4,0,49,27,0,23,36,38.9,0,24,7.08,0.0,2.11,0.14,0.0,36,35,35,58,76,17,13,18,48,52,98,76,80,96,97,94,87,32,60,14,45,84,38.0,4
Ander-Barrenetxea,ESP,FWMF,25.0,Real Sociedad,La Liga,20.0,11,0.16,0.13,0.5,0,0,1,187,136,72.73,81.4,76.6,62.5,1,8,1,12.5,1.97,15,21,71.43,17,35,48.57,8.89,0,0,10,20,0,4,7,36.46,0,4,2.14,0.0,0.82,0.0,0.0,70,91,45,50,26,53,61,68,47,71,98,49,44,46,84,94,36,47,26,41,40,44,38.0,7
Adrian-Grbi?,AUT,FWMF,50.0,Lorient,Ligue 1,25.0,16,0.17,0.08,0.17,0,0,1,110,70,63.64,69.1,59.3,33.3,0,2,0,0.0,1.21,3,3,100.0,1,2,50.0,8.5,0,0,6,10,0,15,21,41.71,0,9,8.18,0.0,0.86,0.17,0.0,51,42,46,65,81,13,15,19,57,71,98,81,58,37,42,94,36,36,56,12,49,40,38.0,4
Samuel-Kalu,NGA,FWMF,61.5,Bordeaux,Ligue 1,24.0,11,0.28,0.08,0.13,0,0,1,120,91,75.83,90.2,76.7,55.6,1,11,1,9.09,0.83,9,11,81.82,13,19,68.42,19.0,1,0,5,7,0,2,6,25.11,0,1,0.83,0.0,0.56,0.0,0.0,51,37,61,24,14,88,61,56,90,84,98,49,40,33,68,94,55,34,13,47,59,43,38.0,6
Adama-Traoré,ESP,FWDF,33.3,Barcelona,La Liga,26.0,11,0.0,0.0,0.0,0,0,0,174,124,71.26,86.6,60.0,57.9,2,35,8,22.86,2.38,0,3,0.0,20,28,71.43,17.86,0,0,8,10,0,3,3,50.0,0,0,0.0,0.0,1.19,0.24,0.0,34,34,33,85,12,77,17,60,91,82,98,88,58,41,18,94,36,23,33,35,59,32,38.0,10
Mohamed-Ali-Cho,FRA,FW,35.7,Angers,Ligue 1,18.0,32,0.2,0.1,0.27,0,0,4,322,229,71.12,81.5,72.6,37.9,1,29,5,17.24,0.83,7,10,70.0,24,50,48.0,2.46,6,2,31,47,0,15,71,17.54,0,6,1.86,0.0,0.93,0.05,0.0,59,55,51,13,22,54,46,22,46,27,98,53,68,83,61,100,94,55,18,41,36,84,38.0,5
Pedro-Neto,POR,FWMF,23.5,Wolves,Premier League,22.0,13,0.19,0.06,0.25,0,0,1,227,170,74.89,92.9,78.9,43.9,1,23,2,8.7,1.35,5,5,100.0,9,22,40.91,9.64,3,0,3,7,0,3,5,37.66,0,9,3.96,0.0,0.19,0.0,0.0,43,53,49,54,49,92,68,29,28,73,98,49,39,28,52,94,81,35,37,45,36,46,38.0,5
Arber-Zeneli,KVX,FW,27.3,Reims,Ligue 1,27.0,9,0.44,0.18,0.67,0,0,2,133,94,70.68,86.4,57.6,50.0,3,8,1,12.5,1.78,1,2,50.0,15,19,78.95,18.74,0,0,4,5,0,0,12,0.0,0,2,1.5,0.0,0.89,0.22,0.0,86,96,81,7,18,76,13,45,93,83,98,86,51,31,27,94,36,57,8,29,57,31,38.0,6
John-Guidetti,SWE,FWMF,20.0,Alavés,La Liga,30.0,10,0.0,0.0,0.0,0,0,0,72,53,73.61,78.0,76.2,33.3,0,3,0,0.0,1.94,1,2,50.0,3,5,60.0,19.4,2,0,7,3,0,6,8,42.92,0,6,8.33,0.32,1.29,0.65,0.0,34,34,33,68,82,37,60,19,79,84,98,98,60,39,27,94,70,22,50,26,54,38,38.0,4
Matìas-Soulé,ARG,FW,0.0,Juventus,Serie A,19.0,2,0.0,0.0,0.0,0,0,0,4,4,100.0,100.0,100.0,100.0,0,0,0,,0.0,0,0,,1,1,100.0,1000.0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,0.0,34,34,33,100,12,100,100,100,100,100,98,49,29,11,18,94,36,18,30,53,53,21,38.0,5
Jutglà,ESP,FW,40.0,Barcelona,La Liga,23.0,6,0.3,0.1,0.25,0,0,1,123,99,80.49,91.0,77.4,83.3,0,4,2,50.0,0.61,2,3,66.67,2,5,40.0,12.2,1,0,5,9,0,4,3,57.08,0,4,3.25,0.0,0.91,0.3,0.0,59,53,64,90,41,90,63,92,27,77,98,91,48,33,35,94,55,35,39,49,31,33,38.0,9
Jean-Philippe-Krasso,FRA,FW,16.7,Saint-Étienne,Ligue 1,24.0,16,0.2,0.08,0.5,0,0,1,107,69,64.49,72.7,66.7,43.8,1,6,1,16.67,1.6,4,6,66.67,13,28,46.43,10.71,0,0,9,9,0,18,20,47.37,0,2,1.87,0.0,1.4,0.2,0.0,51,91,51,77,22,21,28,29,41,75,98,85,66,44,48,94,36,49,38,20,44,43,38.0,5
Miguel,ESP,FWMF,18.2,Alavés,La Liga,22.0,22,0.11,0.05,0.25,0,0,1,162,113,69.75,78.8,78.0,36.4,1,7,2,28.57,0.65,9,11,81.82,10,23,43.48,5.65,2,0,19,23,0,16,53,23.2,0,10,6.17,0.11,0.87,0.22,0.0,39,53,38,18,70,41,65,21,33,62,98,86,68,66,68,94,70,38,38,37,41,65,38.0,5
Óscar-Rodríguez-Arnaiz,ESP,FWMF,7.1,Sevilla,La Liga,23.0,11,0.0,0.0,0.0,0,0,0,212,167,78.77,92.2,77.0,63.2,0,7,2,28.57,1.52,9,10,90.0,9,16,56.25,12.25,1,0,6,6,0,3,6,33.33,0,7,3.3,0.0,1.09,0.0,0.0,34,34,33,42,41,91,62,69,71,78,98,49,48,37,68,94,55,23,28,51,51,43,38.0,7
Roger-Martí,ESP,FW,34.8,Levante,La Liga,31.0,29,0.3,0.13,0.38,1,3,7,458,315,68.78,78.1,68.8,48.9,3,10,0,0.0,1.15,14,21,66.67,11,27,40.74,1.89,8,0,74,28,0,27,79,25.5,0,12,2.62,0.04,0.6,0.0,0.0,70,74,64,24,32,37,34,36,28,17,98,49,58,99,81,94,97,68,28,35,22,91,38.0,4
Ike-Ugbo,CAN,FW,40.0,Troyes,Ligue 1,23.0,14,0.56,0.27,0.67,1,1,5,135,109,80.74,94.3,60.7,83.3,0,0,0,,0.33,1,2,50.0,3,11,27.27,5.09,0,0,13,16,0,8,31,20.55,0,1,0.74,0.11,1.22,0.11,0.0,96,96,89,16,14,92,17,92,11,58,98,69,58,52,27,94,36,69,11,49,25,38,38.0,6
Andi-Zeqiri,SUI,FWMF,28.1,Augsburg,Bundesliga,22.0,22,0.18,0.06,0.22,0,0,2,178,116,65.17,76.0,67.2,55.6,1,6,2,33.33,0.8,6,10,60.0,10,27,37.04,3.59,2,0,25,16,0,18,51,26.07,0,17,9.55,0.0,1.42,0.09,0.0,43,48,47,25,87,29,29,56,21,46,98,64,69,75,56,94,70,40,49,33,29,64,38.0,5
Dickson-Abiama,NGA,FW,22.2,Greuther Fürth,Bundesliga,23.0,24,0.0,0.0,0.0,0,0,0,139,90,64.75,69.2,65.8,50.0,1,2,0,0.0,0.62,7,14,50.0,6,18,33.33,4.78,3,0,18,12,0,22,40,35.51,0,19,13.67,0.0,1.23,0.37,0.0,34,34,33,47,95,14,24,45,18,56,98,95,79,63,61,94,81,30,64,25,33,67,38.0,3
Moustapha-Cissé,GUI,FW,33.3,Atalanta,Serie A,18.0,3,2.5,0.33,1.0,0,0,1,12,7,58.33,80.0,50.0,0.0,0,0,0,,5.0,1,2,50.0,1,1,100.0,250.0,0,0,2,1,0,6,2,75.0,0,0,0.0,0.0,2.5,0.0,0.0,98,100,99,97,12,47,11,15,100,98,98,49,44,23,27,94,36,54,30,13,54,25,38.0,6
Dávid-Strelec,SVK,FWMF,80.0,Spezia,Serie A,21.0,10,0.18,0.2,0.25,0,0,1,137,104,75.91,78.1,75.6,71.4,0,5,1,20.0,1.43,4,6,66.67,2,9,22.22,6.0,0,0,4,6,0,10,15,40.04,0,11,8.03,0.0,2.5,0.18,0.0,90,53,47,61,80,37,56,83,9,64,98,82,61,31,48,94,36,42,47,39,24,35,38.0,6
Jovane-Cabral,CPV,FW,16.7,Lazio,Serie A,23.0,3,0.48,0.17,1.0,0,0,1,36,32,88.89,100.0,88.9,80.0,0,1,0,0.0,0.0,2,3,66.67,2,5,40.0,19.0,0,0,6,4,0,1,5,16.78,0,2,5.56,0.0,0.95,0.48,0.0,84,100,84,12,65,100,91,91,27,84,98,97,46,37,35,94,36,49,21,52,31,28,38.0,6
Marco-Richter,GER,FWMF,39.5,Hertha BSC,Bundesliga,24.0,30,0.26,0.12,0.29,0,0,5,530,352,66.42,81.0,66.5,46.5,1,38,4,10.53,1.75,18,35,51.43,15,44,34.09,2.05,6,0,34,50,0,11,39,21.97,0,24,4.53,0.0,1.96,0.21,0.0,66,60,59,17,55,52,25,33,18,20,98,85,91,87,89,94,94,62,36,37,19,91,38.0,4
Reiss-Nelson,ENG,FW,0.0,Arsenal,Premier League,22.0,1,0.0,0.0,0.0,0,0,0,12,11,91.67,100.0,100.0,0.0,0,0,0,,0.0,0,1,0.0,0,0,,,0,0,0,0,0,0,0,,0,1,8.33,0.0,0.0,0.0,0.0,34,34,33,100,82,100,100,15,100,100,98,49,28,11,18,94,36,17,47,37,52,21,38.0,6
Felix-Afena-Gyan,GHA,FWMF,38.9,Roma,Serie A,19.0,17,0.27,0.11,0.29,0,0,2,165,125,75.76,81.1,80.8,55.6,0,8,2,25.0,1.35,4,8,50.0,9,23,39.13,5.87,5,1,15,26,0,9,18,33.42,0,1,0.61,0.0,0.68,0.0,0.0,63,60,61,42,13,52,75,56,25,63,98,49,48,57,48,99,90,48,22,48,34,58,38.0,4
Callum-Hudson-Odoi,ENG,FWMF,41.2,Chelsea,Premier League,21.0,15,0.09,0.06,0.14,0,0,1,392,313,79.85,86.1,81.8,53.7,2,26,5,19.23,1.87,6,13,46.15,19,30,63.33,5.93,1,0,12,22,0,5,12,29.56,0,5,1.28,0.09,1.21,0.0,0.0,43,39,36,31,16,74,78,50,84,63,98,49,54,50,56,94,55,30,18,50,55,48,38.0,4
Sydney-van-Hooijdonk,NED,FWMF,0.0,Bologna,Serie A,22.0,4,0.0,0.0,0.0,0,0,0,18,17,94.44,90.9,100.0,0.0,0,0,0,,0.0,1,1,100.0,1,1,100.0,250.0,0,0,0,0,0,2,3,40.0,1,1,5.56,0.0,2.5,0.0,0.0,34,34,33,61,65,89,100,15,100,98,98,49,46,11,27,94,36,19,36,39,56,24,38.0,5
Hamadi-Al-Ghaddioui,MAR,FW,33.3,Stuttgart,Bundesliga,31.0,10,0.36,0.17,0.5,0,0,2,110,74,67.27,69.2,76.9,66.7,2,3,0,0.0,1.45,5,7,71.43,0,4,0.0,4.5,2,0,15,7,0,15,17,46.91,0,5,4.55,0.0,0.55,0.0,0.0,84,91,72,76,56,14,62,77,8,54,98,49,39,57,52,94,70,55,44,34,21,46,38.0,6
Timo-Werner,GER,FWMF,35.6,Chelsea,Premier League,26.0,21,0.28,0.09,0.25,0,0,4,398,301,75.63,85.1,77.2,45.5,1,28,2,7.14,0.84,4,7,57.14,13,34,38.24,3.29,1,0,13,15,0,9,22,29.03,0,12,3.02,0.0,0.77,0.07,0.0,55,53,61,30,38,70,62,32,23,42,98,59,57,52,48,94,55,48,29,46,28,53,38.0,5
