Player,Nation,Pos,SoT%,Squad,Comp,Age,MP,G/90,G/Sh,G/SoT,PKGoals,PKAttempted,Goals,Pass,PassCompleted,PassComp%,PasShoCmp%,PasMedCmp%,PasLonCmp%,Assist,Cross,CrossCompleted,CrossComp%,Interception ,Tackle_Won,Tackle,Tackle_Won%,SucDribble,Dribble,DribbleComp%,DribblePast%,YCards,RCards,Fls,Fld,OGoals,AerWon,AerLost,AerWon%,AerLost%,PasswHead,PasswHead%,PKwon,Blocks,BlkSh,BlkShSv,but_par_tir,but_par_tir_cadre,but_par_90min,tete_reussi,passe_avec_tete,pass_short_comp,pass_medium_comp,pass_long_comp,Dribbles_reussis,Dribles_passes,BlockPasse,BlockTir,Block,fautes,tacles_gagnes,carton_rouge,carton_jaune,Tir,Tete,Passe,Dribbles,Tacle,Note Finale,classement_equipe
Marin-Pongra?i?,CRO,DF,0.0,Dortmund,Bundesliga,24.0,17,0.0,0.0,0.0,0,0,0,619,547,88.37,92.5,94.2,74.7,0,0,0,,1.41,14,21,614.04,4,6,66.67,7.17,3,0,13,0,0,18,13,58.16,0,14,2.26,0.0,1.3,0.54,0.0,60,60,60,53,15,77,87,82,70,77,84,58,43,45,49,85,61,47,27,64,58,47,45.0,5
Stefan-Ilsanker,AUT,DFMF,0.0,Eint Frankfurt,Bundesliga,33.0,12,0.0,0.0,0.0,0,0,0,114,95,83.33,91.3,88.6,61.9,0,0,0,,1.0,8,14,171.31,1,1,100.0,33.0,1,0,5,1,0,8,3,72.75,0,5,4.39,0.0,2.33,0.67,0.0,60,60,60,90,54,68,60,57,100,94,84,68,55,25,34,85,35,42,50,43,68,31,45.0,5
Davide-Calabria,ITA,DF,22.2,Milan,Serie A,25.0,26,0.09,0.06,0.25,0,0,2,1269,968,76.28,88.9,81.3,52.4,2,43,13,30.23,2.0,44,76,1362.23,11,23,47.83,2.39,2,0,19,29,0,14,29,32.79,0,43,3.39,0.0,1.96,0.26,0.0,67,70,85,9,33,49,31,35,28,25,84,34,56,62,95,85,49,69,20,36,25,68,45.0,5
Cala,ESP,DF,0.0,Cádiz,La Liga,32.0,14,0.0,0.0,0.0,0,0,0,299,219,73.24,81.4,80.7,58.8,0,0,0,,0.95,8,15,559.44,1,1,100.0,10.0,8,1,10,8,0,28,16,63.72,0,30,10.03,0.0,1.62,0.76,0.0,60,60,60,67,96,11,30,51,100,84,84,76,49,37,34,98,94,44,60,22,67,48,45.0,7
Jordan-Lotomba,SUI,DF,22.2,Nice,Ligue 1,23.0,30,0.0,0.0,0.0,0,0,0,1004,822,81.87,90.2,85.3,56.2,0,38,11,28.95,1.87,17,35,960.45,18,38,47.37,2.53,4,0,12,25,0,16,17,48.5,0,23,2.29,0.0,1.31,0.2,0.0,60,60,60,30,15,60,46,43,28,29,84,27,44,42,57,85,72,60,22,50,28,64,45.0,5
Saidou-Sow,GUI,DF,66.7,Saint-Étienne,Ligue 1,19.0,13,0.18,0.67,1.0,0,0,2,574,479,83.45,89.8,88.0,67.8,1,3,1,33.33,1.27,15,27,612.24,2,3,66.67,6.0,2,0,14,5,0,34,19,64.11,0,31,5.4,0.0,1.64,0.45,0.09,99,100,95,69,69,56,57,70,70,73,98,51,45,47,52,85,49,70,49,44,51,42,45.0,5
Kevin-Vázquez,ESP,DF,33.3,Celta Vigo,La Liga,29.0,17,0.0,0.0,0.0,0,0,0,876,691,78.88,90.4,78.9,49.1,1,36,6,16.67,2.3,24,41,866.43,6,13,46.15,3.62,3,0,28,23,0,20,30,39.94,0,46,5.25,0.0,2.5,0.54,0.0,60,60,60,16,67,61,23,27,26,53,84,58,60,79,75,85,61,47,33,29,31,59,45.0,6
Cédric-Soares,POR,DF,8.3,Arsenal,Premier League,30.0,21,0.06,0.08,1.0,0,0,1,1111,875,78.76,90.1,84.6,47.2,1,62,14,22.58,1.45,20,39,847.46,7,11,63.64,3.82,3,0,18,9,0,22,24,47.84,0,58,5.22,0.0,1.45,0.48,0.0,73,100,77,29,66,59,44,23,62,56,84,53,47,59,63,85,61,71,40,36,50,57,45.0,5
Maximilian-Mittelstädt,GER,DFFW,0.0,Hertha BSC,Bundesliga,25.0,24,0.0,0.0,0.0,0,0,0,790,542,68.61,81.6,73.3,45.0,5,54,11,20.37,2.47,31,57,903.79,28,46,60.87,3.8,3,0,25,38,0,29,33,46.79,0,38,4.81,0.0,2.41,0.3,0.0,60,60,60,26,61,11,9,19,57,56,84,38,62,73,85,85,61,54,39,12,51,68,45.0,4
Ohis-Felix-Uduokhai,GER,DF,0.0,Augsburg,Bundesliga,24.0,13,0.0,0.0,0.0,0,0,0,416,332,79.81,83.6,90.2,58.2,0,1,0,0.0,1.26,6,13,402.68,4,6,66.67,9.5,1,0,10,8,0,30,12,71.43,0,22,5.29,0.0,1.95,0.92,0.0,60,60,60,88,68,17,67,49,70,83,84,85,55,37,29,85,35,43,56,32,55,33,44.0,5
Thomas-Meunier,BEL,DF,31.6,Dortmund,Bundesliga,30.0,17,0.13,0.11,0.33,0,0,2,1150,897,78.0,88.4,80.5,54.2,4,47,13,27.66,3.21,23,34,1055.05,11,16,68.75,4.81,4,0,29,8,0,33,12,73.36,0,50,4.35,0.0,1.03,0.13,0.0,79,78,91,90,53,44,28,38,71,65,84,20,31,81,72,85,72,65,56,29,53,61,44.0,6
Raoul-Bellanova,ITA,DF,21.7,Cagliari,Serie A,21.0,31,0.04,0.04,0.2,0,0,1,940,679,72.23,80.1,76.3,55.7,2,84,19,22.62,1.44,17,36,1307.69,33,60,55.0,2.05,3,0,14,36,0,23,34,40.29,0,38,4.04,0.0,2.02,0.25,0.0,63,66,70,18,47,9,15,42,46,17,84,33,61,47,57,85,61,66,32,22,32,62,44.0,8
Gabriele-Zappa,ITA,DF,33.3,Cagliari,Serie A,22.0,25,0.0,0.0,0.0,0,0,0,619,466,75.28,87.4,81.2,50.5,0,22,6,27.27,1.81,12,22,693.64,7,21,33.33,3.38,4,1,17,12,0,15,16,48.36,0,17,2.75,0.0,2.05,0.39,0.0,60,60,60,29,22,36,31,31,14,49,84,46,61,56,44,98,72,55,23,30,29,62,44.0,9
Manuel-Lazzari,ITA,DF,50.0,Lazio,Serie A,28.0,31,0.16,0.25,0.5,0,0,3,1032,884,85.66,93.1,86.4,58.8,3,46,6,13.04,1.73,14,31,833.33,30,55,54.55,3.35,3,0,18,47,0,10,19,34.39,0,23,2.23,0.0,1.19,0.11,0.0,95,89,94,10,14,82,50,51,45,49,84,18,39,59,49,85,61,93,12,61,47,64,44.0,6
Djibril-Sidibé,FRA,DF,25.0,Monaco,Ligue 1,29.0,17,0.0,0.0,0.0,0,0,0,754,599,79.44,89.8,85.1,52.2,0,18,7,38.89,3.05,15,26,604.84,2,5,40.0,3.8,6,0,18,10,0,16,5,76.0,0,29,3.85,0.0,1.24,0.1,0.0,60,60,60,93,44,56,46,35,20,56,84,18,31,59,52,85,87,47,54,36,30,55,44.0,6
Adil-Rami,FRA,DF,50.0,Troyes,Ligue 1,36.0,17,0.23,0.5,1.0,0,0,3,519,440,84.78,90.1,90.9,71.6,0,0,0,,0.54,13,18,942.03,4,6,66.67,6.33,1,0,8,5,0,24,13,64.91,0,16,3.08,0.0,1.15,0.62,0.0,99,100,97,71,28,59,70,77,70,74,84,64,43,32,46,85,35,77,39,54,56,39,44.0,7
Jeremy-Toljan,GER,DF,33.3,Sassuolo,Serie A,27.0,20,0.0,0.0,0.0,0,0,0,858,757,88.23,93.3,89.4,73.1,1,21,4,19.05,1.03,9,18,775.86,3,13,23.08,1.46,2,0,9,9,0,8,13,38.24,0,26,3.03,0.0,2.19,0.39,0.0,60,60,60,14,27,83,63,79,8,8,84,46,57,35,35,85,49,50,17,62,7,42,44.0,6
Arkadiusz-Reca,POL,DF,50.0,Spezia,Serie A,26.0,25,0.0,0.0,0.0,0,0,0,888,626,70.5,82.3,75.4,48.8,2,36,11,30.56,2.28,21,36,1147.54,13,24,54.17,3.17,3,0,24,14,0,26,31,45.67,0,42,4.73,0.0,1.93,0.3,0.0,60,60,60,24,60,13,12,26,44,45,84,38,56,71,66,85,61,55,38,16,41,65,44.0,6
Kingsley-Ehizibue,NED,DF,0.0,Köln,Bundesliga,27.0,16,0.0,0.0,0.0,0,0,0,368,254,69.02,78.8,80.9,44.7,1,16,7,43.75,1.71,14,27,394.37,9,16,56.25,8.25,2,0,15,19,0,16,6,72.76,0,16,4.35,0.0,2.76,0.66,0.0,60,60,60,90,53,7,30,18,47,80,84,67,62,49,49,85,49,46,55,14,49,44,44.0,6
Simon-Kjær,DEN,DF,20.0,Milan,Serie A,33.0,11,0.0,0.0,0.0,0,0,0,454,402,88.55,94.4,93.0,74.8,0,2,2,100.0,0.56,14,23,542.64,1,1,100.0,11.0,2,0,20,6,1,14,17,45.11,0,14,3.08,0.0,2.81,1.57,0.0,60,60,60,23,28,89,81,82,100,85,84,96,62,65,49,85,49,41,17,57,63,42,44.0,6
Davide-Biraschi,ITA,DF,0.0,Genoa,Serie A,27.0,14,0.0,0.0,0.0,0,0,0,433,318,73.44,81.4,81.6,50.0,0,8,3,37.5,1.17,18,34,545.45,13,17,76.47,7.41,4,0,12,12,0,24,15,61.48,0,24,5.54,0.0,2.43,0.97,0.0,60,60,60,62,70,11,33,31,80,78,84,87,63,42,60,85,72,44,48,18,58,47,44.0,8
Sergi-Canós,ESP,DF,36.4,Brentford,Premier League,25.0,31,0.13,0.09,0.25,0,0,3,750,454,60.53,78.9,67.1,33.5,2,52,10,19.23,1.56,22,57,890.69,24,49,48.98,2.31,8,1,32,20,1,14,31,31.28,0,34,4.53,0.0,1.73,0.13,0.0,75,70,91,8,56,7,5,8,29,23,84,20,51,86,69,98,94,79,32,7,26,87,44.0,5
Marvin-Plattenhardt,GER,DF,14.3,Hertha BSC,Bundesliga,30.0,21,0.0,0.0,0.0,0,0,0,935,657,70.27,89.0,77.5,44.4,3,50,7,14.0,1.92,17,31,1000.0,4,7,57.14,3.14,3,0,16,24,0,17,17,50.0,0,44,4.71,0.0,2.36,0.22,0.0,60,60,60,36,59,51,19,18,50,44,84,29,56,52,57,85,61,51,40,25,40,54,44.0,5
Riccardo-Gagliolo,SWE,DF,12.5,Salernitana,Serie A,32.0,17,0.0,0.0,0.0,0,0,0,493,386,78.3,87.0,83.1,64.8,1,3,0,0.0,0.87,13,28,585.59,4,7,57.14,4.57,2,0,10,14,0,15,13,53.6,0,34,6.9,0.0,1.59,0.71,0.0,60,60,60,43,84,33,39,63,50,63,84,72,51,37,46,85,49,47,50,35,44,42,44.0,6
Hassane-Kamara,CIV,DF,20.0,Watford,Premier League,28.0,19,0.06,0.2,1.0,0,0,1,907,637,70.23,84.5,77.7,33.8,0,19,4,21.05,2.17,29,61,855.46,18,34,52.94,3.12,5,1,27,17,0,41,13,76.0,0,27,2.98,0.0,1.83,0.28,0.0,92,100,77,93,27,20,19,8,42,44,84,36,47,77,83,98,81,73,49,13,35,69,44.0,6
Brian-Oliván,ESP,DF,35.0,Mallorca,La Liga,28.0,28,0.04,0.05,0.14,0,1,1,1007,662,65.74,88.4,76.3,32.0,0,81,7,8.64,1.4,20,42,1156.07,1,4,25.0,2.0,7,0,33,8,0,29,37,43.91,0,41,4.07,0.04,1.11,0.25,0.0,65,63,70,20,48,44,15,7,9,16,84,33,42,87,63,85,91,64,33,21,12,79,44.0,6
Kyle-Walker,ENG,DF,25.0,Manchester City,Premier League,32.0,20,0.0,0.0,0.0,0,0,0,1648,1464,88.83,94.2,91.7,75.4,2,28,5,17.86,1.23,16,23,1355.93,8,14,57.14,3.29,1,0,7,13,0,21,17,55.38,0,53,3.22,0.0,1.03,0.21,0.0,60,60,60,47,30,88,75,84,50,48,84,28,35,29,54,85,35,50,32,69,41,42,44.0,5
Kiko-Femenía,ESP,DF,33.3,Watford,Premier League,31.0,27,0.0,0.0,0.0,0,0,0,1197,857,71.6,88.5,73.9,32.6,5,55,9,16.36,1.6,26,43,1436.46,8,17,47.06,2.0,2,0,16,16,0,21,25,45.6,0,59,4.93,0.0,1.64,0.42,0.0,60,60,60,24,62,45,9,7,27,16,84,48,55,52,78,85,49,57,41,19,20,63,44.0,5
Alphonso-Davies,CAN,DF,33.3,Bayern Munich,Bundesliga,21.0,22,0.0,0.0,0.0,0,0,0,1338,1125,84.08,88.3,86.6,66.1,3,60,16,26.67,2.69,25,42,1146.79,71,120,59.17,3.46,3,0,15,31,0,15,16,48.45,0,30,2.24,0.0,2.28,0.05,0.0,60,60,60,29,15,43,51,66,53,51,84,16,52,49,77,85,61,52,19,46,45,59,44.0,6
Nathan-Aké,NED,DF,40.0,Manchester City,Premier League,27.0,14,0.19,0.4,1.0,0,0,2,851,776,91.19,94.3,92.2,81.6,0,0,0,,0.68,5,15,342.47,0,2,0.0,0.0,0,0,8,5,0,41,8,83.61,0,28,3.29,0.0,1.17,0.49,0.0,98,100,96,96,32,88,77,92,6,5,84,54,37,32,26,85,20,72,47,63,4,30,44.0,4
Héctor-Bellerín,ESP,DF,10.0,Betis,La Liga,27.0,23,0.0,0.0,0.0,0,0,0,1064,814,76.5,85.4,78.9,56.7,2,36,3,8.33,2.05,19,44,950.0,25,46,54.35,2.76,2,1,25,12,1,34,19,64.32,0,40,3.76,0.0,1.36,0.09,0.0,60,60,60,69,42,25,23,45,44,36,84,17,37,73,61,98,49,53,49,27,35,62,44.0,6
Pol-Lirola,ESP,DFMF,15.4,Marseille,Ligue 1,24.0,34,0.05,0.08,0.5,0,0,1,1125,911,80.98,88.0,84.8,62.7,2,66,17,25.76,2.08,17,26,1287.88,29,58,50.0,2.9,1,0,12,16,0,16,11,59.12,0,22,1.96,0.0,1.22,0.0,0.0,73,89,74,56,11,40,44,59,39,39,84,15,39,42,57,85,35,79,34,48,39,55,44.0,6
Jannik-Vestergaard,DEN,DF,0.0,Leicester City,Premier League,29.0,10,0.0,0.0,0.0,0,0,0,357,328,91.88,95.6,95.7,81.4,0,0,0,,1.27,11,16,433.07,3,3,100.0,16.0,2,0,6,1,0,16,11,59.21,0,7,1.96,0.0,2.38,1.59,0.0,60,60,60,56,11,92,93,92,100,89,84,97,59,27,39,85,49,40,22,62,63,33,44.0,6
Igor-Carioca,BRA,DF,42.9,Lorient,Ligue 1,25.0,28,0.0,0.0,0.0,0,0,0,780,596,76.41,84.4,80.7,58.2,0,44,9,20.45,1.43,21,35,1050.0,14,28,50.0,3.07,3,0,32,22,0,12,11,52.27,0,23,2.95,0.0,1.31,0.06,0.0,60,60,60,40,26,20,30,49,39,43,84,16,39,86,66,85,61,58,32,32,40,72,44.0,5
Lorenz-Assignon,TOG,DF,66.7,Rennes,Ligue 1,21.0,20,0.0,0.0,0.0,0,0,0,389,313,80.46,85.7,87.6,57.7,2,15,2,13.33,2.21,10,14,485.44,5,9,55.56,8.22,0,0,13,14,0,10,6,62.55,0,12,3.08,0.0,2.5,0.44,0.0,60,60,60,65,28,26,55,47,46,80,84,50,62,45,37,85,20,50,39,36,52,39,44.0,7
Carlos-Clerc,ESP,DF,0.0,Levante,La Liga,30.0,19,0.0,0.0,0.0,0,0,0,875,675,77.14,90.1,83.1,40.2,0,36,3,8.33,2.08,17,38,752.21,24,32,75.0,4.66,6,0,30,18,0,17,17,50.0,0,51,5.83,0.0,1.55,0.12,0.0,60,60,60,36,73,59,39,13,79,63,84,19,38,83,57,85,87,49,45,30,58,64,44.0,5
Ghislain-Konan,CIV,DF,26.3,Reims,Ligue 1,26.0,28,0.04,0.05,0.2,0,0,1,1306,989,75.73,87.2,81.3,47.9,3,67,16,23.88,2.12,19,36,1417.91,46,89,51.69,2.17,1,0,17,32,0,15,18,45.53,0,45,3.45,0.0,2.04,0.3,0.0,65,66,70,23,35,35,31,24,41,20,84,38,62,56,61,85,35,65,28,29,29,57,44.0,6
Sinaly-Diomande,CIV,DF,0.0,Lyon,Ligue 1,21.0,11,0.0,0.0,0.0,0,0,0,470,443,94.26,95.0,96.2,87.7,0,0,0,,1.25,4,7,366.97,2,3,66.67,10.33,2,0,6,4,1,19,9,67.81,0,6,1.28,0.0,1.41,1.09,0.16,60,60,60,81,7,91,94,96,70,84,98,90,49,27,24,85,49,41,30,64,53,32,44.0,9
Oualid-El-Hajjam,MAR,DF,27.3,Troyes,Ligue 1,31.0,19,0.08,0.09,0.33,0,0,1,586,465,79.35,89.6,84.1,53.4,1,15,4,26.67,1.43,13,23,673.58,4,8,50.0,4.25,2,0,19,11,0,11,11,50.0,0,21,3.58,0.0,2.02,0.67,0.08,75,78,83,36,38,55,42,37,39,60,97,68,63,62,46,85,49,64,30,36,40,49,44.0,6
Solly-March,ENG,DFFW,47.6,Brighton,Premier League,27.0,31,0.0,0.0,0.0,0,0,0,766,553,72.19,82.5,74.0,56.1,2,63,10,15.87,1.86,22,38,1122.45,25,44,56.82,2.93,1,0,35,23,0,22,38,36.57,0,28,3.66,0.0,1.7,0.21,0.0,60,60,60,12,40,14,9,43,48,39,84,28,53,90,69,85,35,60,26,22,44,70,43.0,7
Guilherme-Ramos,POR,DF,42.9,Arminia,Bundesliga,24.0,13,0.0,0.0,0.0,0,0,0,454,312,68.72,77.8,81.3,46.3,0,6,0,0.0,1.68,20,31,651.47,3,7,42.86,4.29,1,0,17,6,0,37,27,57.82,0,45,9.91,0.0,2.87,0.89,0.0,60,60,60,52,95,6,31,21,22,61,84,84,63,56,63,85,35,43,53,14,30,43,43.0,5
Aridane-Hernández,EQG,DF,0.0,Osasuna,La Liga,33.0,15,0.0,0.0,0.0,0,0,0,533,433,81.24,82.0,86.9,69.5,0,2,0,0.0,0.54,9,16,725.81,1,2,50.0,4.0,1,0,6,5,1,31,23,57.42,0,46,8.63,0.0,1.55,0.78,0.0,60,60,60,51,92,12,52,73,39,59,84,77,49,27,35,85,35,45,54,34,37,34,43.0,7
Jean-Claude-Billong,CMR,DF,25.0,Clermont Foot,Ligue 1,28.0,15,0.0,0.0,0.0,0,0,0,482,418,86.72,89.0,92.5,70.5,0,2,1,50.0,0.92,14,18,848.48,2,2,100.0,9.0,2,0,9,9,0,29,11,72.48,0,18,3.73,0.0,0.92,0.18,0.0,60,60,60,89,41,51,79,75,100,82,84,25,30,35,49,85,49,45,49,51,68,41,43.0,5
Nicola-Murru,ITA,DF,33.3,Sampdoria,Serie A,27.0,22,0.09,0.33,1.0,0,0,1,470,313,66.6,82.2,73.5,45.3,0,20,4,20.0,2.02,20,29,751.88,7,10,70.0,7.3,5,0,21,6,0,14,10,58.18,0,12,2.55,0.0,2.57,0.37,0.0,98,100,85,53,20,13,9,20,72,78,84,44,63,66,63,85,81,82,32,12,65,64,43.0,7
Connor-Roberts,WAL,DF,66.7,Burnley,Premier League,26.0,21,0.05,0.17,0.25,0,0,1,835,562,67.31,86.9,69.7,41.1,1,28,7,25.0,2.02,13,21,1160.71,8,14,57.14,3.07,2,0,12,31,0,19,17,52.88,0,49,5.87,0.0,2.61,0.43,0.0,89,70,74,41,75,33,5,13,50,43,84,50,63,42,46,85,49,66,49,14,40,47,43.0,6
Nathan-de-Medina,BEL,DF,20.0,Arminia,Bundesliga,24.0,19,0.0,0.0,0.0,0,0,0,321,230,71.65,92.4,78.7,40.3,0,6,1,16.67,1.51,12,21,491.8,1,6,16.67,3.83,2,0,13,10,0,8,14,36.33,0,22,6.85,0.0,2.33,0.35,0.0,60,60,60,12,84,76,22,13,7,56,84,43,57,45,44,85,49,49,39,30,26,46,43.0,4
Maxime-Le-Marchand,FRA,DF,66.7,Strasbourg,Ligue 1,32.0,12,0.1,0.33,0.5,0,0,1,545,478,87.71,93.8,92.0,71.1,1,2,1,50.0,0.83,5,18,265.96,1,1,100.0,10.0,4,0,10,2,0,15,10,60.0,0,18,3.3,0.0,1.67,0.73,0.0,98,89,87,60,32,86,76,76,100,84,84,73,47,37,26,85,72,64,32,56,64,38,43.0,7
Vital-N'Simba,COD,DF,21.1,Clermont Foot,Ligue 1,28.0,34,0.03,0.05,0.25,0,0,1,1838,1425,77.53,87.2,80.5,49.0,3,85,22,25.88,2.97,64,87,2277.58,43,65,66.15,2.28,4,0,27,51,0,17,27,38.73,0,27,1.47,0.0,1.39,0.23,0.0,65,70,64,15,8,35,28,27,64,23,84,30,47,77,99,85,72,66,12,30,44,83,43.0,6
Adam-Masina,MAR,DF,0.0,Watford,Premier League,28.0,15,0.0,0.0,0.0,0,0,0,538,379,70.45,85.9,79.2,45.5,1,18,5,27.78,1.25,14,24,700.0,8,10,80.0,6.7,0,0,19,5,0,30,15,66.67,0,32,5.95,0.0,2.42,0.5,0.0,60,60,60,79,75,27,23,20,83,75,84,55,56,62,49,85,20,45,58,18,59,40,43.0,7
Rogério,BRA,DF,28.6,Sassuolo,Serie A,24.0,23,0.0,0.0,0.0,0,0,0,1139,945,82.97,89.8,88.4,59.4,1,55,16,29.09,1.25,13,21,1192.66,9,19,47.37,3.32,5,0,17,37,0,11,18,37.75,0,23,2.02,0.0,1.67,0.42,0.05,60,60,60,13,12,56,59,52,28,49,92,48,54,56,46,85,81,53,11,49,34,59,43.0,7
Alessandro-Florenzi,ITA,DFFW,27.3,Milan,Serie A,31.0,24,0.16,0.09,0.33,0,0,2,805,650,80.75,93.1,90.3,55.3,0,31,8,25.81,1.41,16,28,730.59,7,11,63.64,5.73,2,0,11,8,0,13,10,56.67,0,15,1.86,0.0,1.25,0.16,0.0,75,78,94,49,10,82,67,41,62,71,84,23,38,39,54,85,49,74,27,57,60,51,43.0,7
Luis-Hernández,ESP,DF,16.7,Cádiz,La Liga,33.0,16,0.0,0.0,0.0,0,0,0,780,621,79.62,88.6,91.7,59.1,0,17,0,0.0,1.25,6,8,1132.08,1,1,100.0,7.0,5,0,12,7,0,20,14,58.93,0,50,6.41,0.0,0.72,0.26,0.0,60,60,60,55,80,46,75,51,100,77,84,34,32,42,29,85,81,46,52,44,68,45,43.0,8
Okay-Yokuþlu,TUR,DFMF,0.0,Celta Vigo,La Liga,28.0,8,0.0,0.0,0.0,0,0,0,73,68,93.15,94.7,92.0,88.9,0,0,0,,0.0,2,3,106.38,0,0,,,0,0,2,2,0,7,2,77.8,0,6,8.22,0.0,1.25,0.63,0.0,60,60,60,94,91,90,76,96,100,100,84,65,35,15,16,85,20,38,59,55,63,22,43.0,7
Nuno-Tavares,POR,DF,8.7,Arsenal,Premier League,22.0,22,0.08,0.04,0.5,0,0,1,712,583,81.88,91.3,85.2,56.3,1,32,6,18.75,1.22,12,20,784.31,20,37,54.05,4.14,2,0,27,14,0,26,27,49.01,0,18,2.53,0.0,1.6,0.38,0.0,63,89,83,30,20,68,46,44,44,59,84,45,49,77,44,85,49,68,22,46,45,55,43.0,6
Aleksandar-Sedlar,SRB,DFMF,0.0,Mallorca,La Liga,30.0,10,0.0,0.0,0.0,0,0,0,170,138,81.18,85.0,87.2,71.1,0,0,0,,0.67,3,4,337.08,0,0,,,5,1,7,5,0,12,8,60.0,0,19,11.18,0.0,1.56,1.11,0.0,60,60,60,60,97,23,54,76,100,100,84,91,47,29,20,98,81,40,52,34,67,38,43.0,7
Yvann-Macon,FRA,DF,26.7,Saint-Étienne,Ligue 1,23.0,22,0.0,0.0,0.0,0,0,0,994,751,75.55,88.1,77.3,55.9,0,42,12,28.57,3.06,30,45,1132.08,22,47,46.81,3.13,7,0,23,12,1,15,34,30.56,0,23,2.31,0.0,2.41,0.29,0.0,60,60,60,7,16,41,18,42,27,44,84,37,60,70,84,85,91,52,10,29,31,72,43.0,6
Japhet-Tanganga,ENG,DF,28.6,Tottenham,Premier League,23.0,11,0.0,0.0,0.0,0,0,0,394,326,82.74,88.6,84.7,58.8,0,10,1,10.0,1.59,12,21,468.75,3,6,50.0,6.17,4,1,20,10,0,19,10,65.54,0,16,4.06,0.0,1.95,0.85,0.0,60,60,60,74,48,46,44,51,39,73,84,81,51,65,44,98,72,41,42,32,38,48,43.0,7
Jamie-Shackleton,ENG,DFMF,25.0,Leeds United,Premier League,22.0,14,0.0,0.0,0.0,0,0,0,408,351,86.03,91.5,88.0,81.3,0,4,0,0.0,1.52,18,26,547.11,8,15,53.33,6.73,4,0,14,7,0,6,13,31.54,0,9,2.21,0.0,2.03,0.89,0.13,60,60,60,8,14,70,57,92,43,76,98,84,61,47,60,85,72,44,8,54,44,48,43.0,7
Giuseppe-Pezzella,ITA,DF,11.1,Atalanta,Serie A,24.0,21,0.0,0.0,0.0,0,0,0,650,509,78.31,87.9,81.0,50.0,2,26,2,7.69,2.44,17,32,631.97,8,19,42.11,3.53,3,0,18,31,0,15,15,50.0,0,22,3.38,0.0,2.18,0.42,0.0,60,60,60,36,33,39,30,31,21,52,84,48,59,59,57,85,61,51,29,28,31,56,43.0,7
Youcef-Atal,ALG,DF,35.7,Nice,Ligue 1,26.0,17,0.16,0.14,0.4,0,0,2,727,557,76.62,91.5,80.2,46.6,1,48,7,14.58,2.68,21,32,833.33,16,32,50.0,4.19,4,0,18,24,0,28,13,68.32,0,27,3.71,0.08,1.65,0.16,0.0,85,80,94,82,41,70,27,22,39,60,84,23,39,59,66,85,72,68,48,31,39,55,43.0,6
Yuri-Berchiche,ESP,DF,37.5,Athletic Club,La Liga,32.0,14,0.09,0.13,0.33,0,0,1,639,508,79.5,87.2,82.3,52.6,2,29,7,24.14,2.3,18,29,700.39,4,10,40.0,4.4,3,0,8,22,0,27,15,64.25,0,28,4.38,0.0,2.65,0.62,0.0,83,78,85,69,54,35,35,36,20,62,84,64,58,32,60,85,61,60,45,26,30,44,43.0,7
Angeliño,ESP,DF,46.7,RB Leipzig,Bundesliga,25.0,29,0.08,0.13,0.29,0,0,2,1509,1095,72.56,89.9,76.6,42.6,5,128,32,25.0,1.61,18,35,1313.87,13,21,61.9,2.43,3,0,17,40,0,21,23,47.67,0,43,2.85,0.0,1.8,0.16,0.0,83,71,83,28,24,57,16,15,59,26,84,23,52,56,60,85,61,78,26,29,42,64,43.0,6
Jetro-Willems,NED,DF,25.0,Greuther Fürth,Bundesliga,28.0,24,0.06,0.08,0.33,0,0,1,877,637,72.63,83.3,79.9,54.0,0,39,7,17.95,2.25,20,33,1081.08,16,31,51.61,3.26,5,0,15,12,0,23,17,57.33,0,21,2.39,0.0,2.08,0.17,0.0,73,78,77,51,17,17,25,38,40,47,84,24,54,49,63,85,81,68,31,24,39,63,43.0,5
Daniel-Caligiuri,ITA,DFMF,32.4,Augsburg,Bundesliga,34.0,28,0.18,0.03,0.09,3,3,4,926,639,69.01,82.7,73.5,45.7,2,41,4,9.76,2.29,26,53,1092.44,32,63,50.79,2.49,4,0,41,47,0,31,38,44.98,0,20,2.16,0.04,2.24,0.22,0.0,61,61,95,22,13,14,9,20,39,28,84,29,62,95,78,85,72,70,17,14,32,80,43.0,6
James-Tomkins,ENG,DF,50.0,Crystal Palace,Premier League,33.0,8,0.16,0.25,0.5,0,0,1,313,275,87.86,90.2,94.4,75.6,0,0,0,,0.49,6,12,304.57,2,2,100.0,16.5,2,0,7,2,0,13,7,64.94,0,14,4.47,0.0,2.13,1.31,0.0,95,89,94,72,55,60,88,84,100,90,84,94,53,29,29,85,49,59,40,49,60,30,43.0,5
Caio-Henrique-Oliveira-Silva,BRA,DF,31.6,Monaco,Ligue 1,24.0,34,0.07,0.11,0.33,0,0,2,1875,1423,75.89,89.9,80.7,43.6,8,88,9,10.23,2.36,24,49,1445.78,13,38,34.21,1.24,5,0,19,21,0,13,29,30.99,0,45,2.4,0.03,1.49,0.2,0.0,79,78,81,8,17,57,30,16,14,6,84,27,47,62,75,85,81,79,12,34,10,76,42.0,7
